Risk_Categories,state,designatedArea,disaster_count,Coastal Storm,Dam/Levee Break,Earthquake,Fire,Flood,Hurricane,Mud/Landslide,Other,Severe Ice Storm,Severe Storm,Snowstorm,Straight-Line Winds,Tornado,Tropical Storm,Volcanic Eruption,Winter Storm,total_incidents,discrepancy
Low Risk,NV,Eureka (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NV,Mineral (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NV,Storey (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,NV,Washoe (County),19,0,0,0,17,0,0,0,0,0,2,0,0,0,0,0,0,19,0
Low Risk,NY,Albany (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,NY,Allegany (County),3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0
Low Risk,NY,Bronx (County),3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,NY,Broome (County),4,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,0
Low Risk,NY,Cattaraugus (County),3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0
Low Risk,NY,Cayuga (County),2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,NY,Chautauqua (County),4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,4,0
Low Risk,NY,Chemung (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NY,Chenango (County),5,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,5,0
Low Risk,NY,Cortland (County),4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,0
Low Risk,NY,Dutchess (County),5,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,5,0
Low Risk,NY,Genesee (County),4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,0
Low Risk,NY,Herkimer (County),3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0
Low Risk,NY,Kings (County),4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,NY,New York (County),3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,NY,Niagara (County),3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0
Low Risk,NY,Oneida (County),4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,4,0
Low Risk,NY,Onondaga (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NY,Ontario (County),3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0
Low Risk,NY,Oswego (County),4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,4,0
Low Risk,NY,Otsego (County),4,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,4,0
Low Risk,NY,Queens (County),4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,NY,Rensselaer (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,NY,Rockland (County),5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5,0
Low Risk,NY,Saratoga (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,NY,Schenectady (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,NY,Schoharie (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,NY,Seneca (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,NY,St. Lawrence (County),6,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,6,0
Low Risk,NY,Steuben (County),3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0
Low Risk,NY,Tioga (County),4,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,4,0
Low Risk,NY,Tompkins (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Low Risk,NY,Ulster (County),4,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,4,0
Low Risk,NY,Westchester (County),5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,0
Low Risk,NY,Yates (County),3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0
Low Risk,OH,Athens (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OH,Auglaize (County),2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
Low Risk,OH,Belmont (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OH,Columbiana (County),2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
Low Risk,OH,Coshocton (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,OH,Darke (County),2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
Low Risk,OH,Gallia (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OH,Guernsey (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,OH,Hocking (County),2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
Low Risk,OH,Licking (County),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Low Risk,OH,Mahoning (County),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Low Risk,OH,Meigs (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OH,Miami (County),2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
Low Risk,OH,Muskingum (County),3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0
Low Risk,OH,Pickaway (County),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Low Risk,OH,Ross (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,OH,Scioto (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OH,Vinton (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OK,Alfalfa (County),8,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,8,0
Low Risk,OK,Atoka (County),5,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,0
Low Risk,OK,Beaver (County),8,0,0,0,2,0,0,0,0,2,4,0,0,0,0,0,0,8,0
Low Risk,OK,Beckham (County),8,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,8,0
Low Risk,OK,Bryan (County),5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5,0
Low Risk,OK,Caddo (County),10,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,10,0
Low Risk,OK,Canadian (County),7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0
Low Risk,OK,Cimarron (County),4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
Low Risk,OK,Coal (County),7,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,7,0
Low Risk,OK,Cotton (County),8,0,0,0,0,1,0,0,0,2,3,0,0,2,0,0,0,8,0
Low Risk,OK,Creek (County),7,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,7,0
Low Risk,OK,Dewey (County),11,0,0,0,2,0,0,0,0,4,5,0,0,0,0,0,0,11,0
Low Risk,OK,Garvin (County),4,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0
Low Risk,OK,Greer (County),6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0
Low Risk,OK,Harmon (County),5,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,5,0
Low Risk,OK,Harper (County),6,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,6,0
Low Risk,OK,Hughes (County),5,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,5,0
Low Risk,OK,Johnston (County),5,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,5,0
Low Risk,OK,Kay (County),9,0,0,0,0,1,0,0,0,3,4,0,0,1,0,0,0,9,0
Low Risk,OK,Kingfisher (County),7,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0
Low Risk,OK,Latimer (County),4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0
Low Risk,OK,Le Flore (County),7,0,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,7,0
Low Risk,OK,Love (County),6,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,6,0
Low Risk,OK,Major (County),9,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,9,0
Low Risk,OK,Mayes (County),8,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8,0
Low Risk,OK,McClain (County),6,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,6,0
Low Risk,OK,McCurtain (County),6,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6,0
Low Risk,OK,Muskogee (County),11,0,0,0,0,1,0,0,0,2,7,0,0,1,0,0,0,11,0
Low Risk,OK,Nowata (County),7,0,0,0,1,0,0,0,0,2,3,0,0,1,0,0,0,7,0
Low Risk,OK,Okfuskee (County),8,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,8,0
Low Risk,OK,Oklahoma (County),6,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,6,0
Low Risk,OK,Okmulgee (County),9,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,9,0
Low Risk,OK,Payne (County),6,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,6,0
Low Risk,OK,Pittsburg (County),9,0,0,0,0,0,0,0,0,2,5,0,0,2,0,0,0,9,0
Low Risk,OK,Pontotoc (County),5,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,5,0
Low Risk,OK,Pushmataha (County),8,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8,0
Low Risk,OK,Roger Mills (County),11,0,0,0,1,0,0,0,0,4,5,0,0,1,0,0,0,11,0
Low Risk,OK,Rogers (County),7,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7,0
Low Risk,OK,Sequoyah (County),7,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,7,0
Low Risk,OK,Texas (County),5,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,5,0
Low Risk,OK,Tillman (County),9,0,0,0,0,1,0,0,0,3,4,0,0,1,0,0,0,9,0
Low Risk,OK,Tulsa (County),7,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,7,0
Low Risk,OK,Wagoner (County),8,0,0,0,1,1,0,0,0,2,3,0,0,1,0,0,0,8,0
Low Risk,OK,Washita (County),10,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,10,0
Low Risk,OK,Woods (County),8,0,0,0,1,0,0,0,0,3,4,0,0,0,0,0,0,8,0
Low Risk,OK,Woodward (County),11,0,0,0,6,0,0,0,0,2,3,0,0,0,0,0,0,11,0
Low Risk,OR,Clackamas (County),10,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,10,0
Low Risk,OR,Clatsop (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,OR,Coos (County),4,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,OR,Crook (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,OR,Curry (County),4,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,OR,Deschutes (County),7,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,7,0
Low Risk,OR,Gilliam (County),2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OR,Harney (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,OR,Hood River (County),3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,OR,Josephine (County),8,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,8,0
Low Risk,OR,Klamath (County),9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Low Risk,OR,Lane (County),9,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,9,0
Low Risk,OR,Malheur (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,OR,Morrow (County),2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OR,Multnomah (County),4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,OR,Sherman (County),2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,OR,Tillamook (County),5,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,OR,Umatilla (County),4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0
Low Risk,OR,Wallowa (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,OR,Wasco (County),10,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,10,0
Low Risk,OR,Yamhill (County),5,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,5,0
Low Risk,PA,Berks (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Low Risk,PA,Blair (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Low Risk,PA,Bucks (County),3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0
Low Risk,PA,Cambria (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Low Risk,PA,Cameron (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Low Risk,PA,Centre (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,PA,Clearfield (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Low Risk,PA,Dauphin (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,PA,Elk (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Low Risk,PA,Huntingdon (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,PA,Indiana (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Low Risk,PA,Juniata (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Low Risk,PA,Lackawanna (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,PA,Lebanon (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Low Risk,PA,Lehigh (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Low Risk,PA,Luzerne (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,PA,Lycoming (County),3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0
Low Risk,PA,Montour (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,PA,Philadelphia (County),3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0
Low Risk,PA,Potter (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Low Risk,PA,Schuylkill (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,PA,Susquehanna (County),2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
Low Risk,PA,Tioga (County),2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0
Low Risk,PA,Westmoreland (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Low Risk,RI,Bristol (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,SC,Abbeville (County),14,0,0,0,0,1,9,0,0,1,1,0,0,0,2,0,0,14,0
Low Risk,SC,Aiken (County),16,0,0,0,0,1,9,0,0,2,2,0,0,0,2,0,0,16,0
Low Risk,SC,Allendale (County),17,0,0,0,0,1,11,0,0,2,1,0,0,0,2,0,0,17,0
Low Risk,SC,Bamberg (County),19,0,0,0,0,2,10,0,0,2,2,0,0,0,3,0,0,19,0
Low Risk,SC,Barnwell (County),18,0,0,0,0,0,10,0,0,2,3,0,0,0,3,0,0,18,0
Low Risk,SC,Berkeley (County),20,0,0,0,0,1,12,0,0,2,2,0,0,0,3,0,0,20,0
Low Risk,SC,Charleston (County),16,0,0,0,0,1,11,0,0,1,1,0,0,0,2,0,0,16,0
Low Risk,SC,Chesterfield (County),16,0,0,0,0,1,10,0,0,2,1,0,0,0,2,0,0,16,0
Low Risk,SC,Clarendon (County),16,0,0,0,0,1,10,0,0,2,1,0,0,0,2,0,0,16,0
Low Risk,SC,Colleton (County),20,0,0,0,0,1,12,0,0,2,2,0,0,0,3,0,0,20,0
Low Risk,SC,Darlington (County),15,0,0,0,0,1,10,0,0,1,1,0,0,0,2,0,0,15,0
Low Risk,SC,Dillon (County),18,0,0,0,0,1,11,0,0,2,1,0,0,0,3,0,0,18,0
Low Risk,SC,Dorchester (County),18,0,0,0,0,1,11,0,0,2,1,0,0,0,3,0,0,18,0
Low Risk,SC,Edgefield (County),14,0,0,0,0,0,9,0,0,2,1,0,0,0,2,0,0,14,0
Low Risk,SC,Fairfield (County),14,0,0,0,0,1,9,0,0,1,1,0,0,0,2,0,0,14,0
Low Risk,SC,Florence (County),17,0,0,0,0,1,10,0,0,2,1,0,0,0,3,0,0,17,0
Low Risk,SC,Georgetown (County),19,0,0,0,0,1,11,0,0,2,2,0,0,0,3,0,0,19,0
Low Risk,SC,Greenville (County),16,0,0,0,1,1,9,0,0,1,2,0,0,0,2,0,0,16,0
Low Risk,SC,Greenwood (County),14,0,0,0,0,1,9,0,0,1,1,0,0,0,2,0,0,14,0
Low Risk,SC,Hampton (County),18,0,0,0,0,0,10,0,0,2,3,0,0,0,3,0,0,18,0
Low Risk,SC,Horry (County),18,0,0,0,0,1,11,0,0,2,1,0,0,0,3,0,0,18,0
Low Risk,SC,Kershaw (County),15,0,0,0,0,1,10,0,0,1,1,0,0,0,2,0,0,15,0
Low Risk,SC,Laurens (County),14,0,0,0,0,1,9,0,0,1,1,0,0,0,2,0,0,14,0
Low Risk,SC,Lexington (County),15,0,0,0,0,1,9,0,0,2,1,0,0,0,2,0,0,15,0
Low Risk,SC,Marlboro (County),16,0,0,0,0,1,10,0,0,1,2,0,0,0,2,0,0,16,0
Low Risk,SC,McCormick (County),14,0,0,0,0,1,9,0,0,1,1,0,0,0,2,0,0,14,0
Low Risk,SC,Newberry (County),15,0,0,0,0,1,9,0,0,1,2,0,0,0,2,0,0,15,0
Low Risk,SC,Oconee (County),15,0,0,0,0,0,9,0,0,1,3,0,0,0,2,0,0,15,0
Low Risk,SC,Orangeburg (County),20,0,0,0,0,2,11,0,0,2,2,0,0,0,3,0,0,20,0
Low Risk,SC,Saluda (County),15,0,0,0,0,1,9,0,0,2,1,0,0,0,2,0,0,15,0
Low Risk,SC,Spartanburg (County),15,0,0,0,0,1,9,0,0,1,2,0,0,0,2,0,0,15,0
Low Risk,SC,Williamsburg (County),18,0,0,0,0,1,12,0,0,2,1,0,0,0,2,0,0,18,0
Low Risk,SD,Aurora (County),5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,SD,Beadle (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,SD,Bennett (County),4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0
Low Risk,SD,Bon Homme (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Brookings (County),4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,4,0
Low Risk,SD,Brule (County),5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,SD,Charles Mix (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Codington (County),5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5,0
Low Risk,SD,Corson (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,SD,Davison (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Day (County),6,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,6,0
Low Risk,SD,Deuel (County),5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,5,0
Low Risk,SD,Dewey (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Edmunds (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,SD,Fall River (County),5,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,SD,Faulk (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Gregory (County),5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,SD,Haakon (County),4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0
Low Risk,SD,Hamlin (County),5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,5,0
Low Risk,SD,Hand (County),3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,SD,Hanson (County),6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,6,0
Low Risk,SD,Harding (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,SD,Hughes (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,SD,Hutchinson (County),4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,SD,Hyde (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,SD,Jerauld (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Kingsbury (County),5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,5,0
Low Risk,SD,Lyman (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,McCook (County),5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5,0
Low Risk,SD,McPherson (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,SD,Mellette (County),3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0
Low Risk,SD,Miner (County),4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,SD,Minnehaha (County),5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,0
Low Risk,SD,Moody (County),4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,SD,Oglala Lakota (County),3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0
Low Risk,SD,Pennington (County),5,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,5,0
Low Risk,SD,Perkins (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Potter (County),3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0
Low Risk,SD,Roberts (County),5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,5,0
Low Risk,SD,Sanborn (County),4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,SD,Spink (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,SD,Stanley (County),3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0
Low Risk,SD,Sully (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,SD,Todd (County),3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0
Low Risk,SD,Tripp (County),5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,5,0
Low Risk,SD,Turner (County),6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,6,0
Low Risk,SD,Walworth (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,SD,Yankton (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,SD,Ziebach (County),5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,5,0
Low Risk,TN,Bledsoe (County),6,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,6,0
Low Risk,TN,Blount (County),4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0
Low Risk,TN,Bradley (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,TN,Cannon (County),4,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,4,0
Low Risk,TN,Cheatham (County),8,0,0,0,0,1,0,0,0,1,3,0,0,3,0,0,0,8,0
Low Risk,TN,Claiborne (County),5,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,5,0
Low Risk,TN,Cocke (County),5,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,5,0
Low Risk,TN,Crockett (County),2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
Low Risk,TN,Dickson (County),8,0,0,0,0,2,0,0,0,1,3,0,0,2,0,0,0,8,0
Low Risk,TN,Dyer (County),4,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,4,0
Low Risk,TN,Fentress (County),5,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,5,0
Low Risk,TN,Gibson (County),6,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,6,0
Low Risk,TN,Giles (County),6,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,6,0
Low Risk,TN,Grainger (County),4,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4,0
Low Risk,TN,Hamblen (County),4,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4,0
Low Risk,TN,Hardeman (County),3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0
Low Risk,TN,Hawkins (County),4,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4,0
Low Risk,TN,Haywood (County),5,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,0
Low Risk,TN,Hickman (County),7,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,7,0
Low Risk,TN,Humphreys (County),5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5,0
Low Risk,TN,Loudon (County),4,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4,0
Low Risk,TN,Maury (County),5,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,5,0
Low Risk,TN,McMinn (County),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Low Risk,TN,McNairy (County),6,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,6,0
Low Risk,TN,Meigs (County),3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0
